taxpayer_id,industry,region,years_in_business,annual_turnover_£,vat_due_£,days_late_filing,days_late_payment,reported_turnover_£,filing_consistency_score,risk_flag,estimated_tax_gap_£
TX013722,Retail,Wales,22,239394.0,47879.0,0,1,239394.0,0.9670335670158571,Normal,0.0
TX013723,Finance,Wales,13,16286.0,3257.0,0,3,16286.0,0.98444956297269,Normal,0.0
TX013724,Agriculture,South,7,18037.0,3607.0,0,3,18037.0,0.9486469663382109,Normal,0.0
TX013725,Professional Services,North,2,862463.0,172493.0,6,3,862463.0,0.7693308706251272,Normal,0.0
TX013726,Manufacturing,Scotland,9,105668.0,21134.0,7,3,105668.0,0.8911184905913335,Normal,0.0
TX013727,Finance,North,16,682294.0,136459.0,3,0,682294.0,0.8642910756078553,Normal,0.0
TX013728,Agriculture,Scotland,8,33911.0,6782.0,1,1,33911.0,0.8820295619598177,Normal,0.0
TX013729,Wholesale,Wales,29,431250.0,86250.0,3,1,431250.0,0.8457625174895209,Normal,0.0
TX013730,Transport,East,24,35136.0,7027.0,1,3,35136.0,0.8494339297858494,Normal,0.0
TX013731,Wholesale,North,20,1733035.0,346607.0,2,0,1733035.0,0.9444896808558848,Normal,0.0
TX013732,Hospitality,South,3,178499.0,35700.0,0,0,178499.0,0.8834150901258807,Normal,0.0
TX013733,Finance,London,5,340828.0,68166.0,3,2,340828.0,0.9232235118957397,Normal,0.0
TX013734,Hospitality,North,14,471185.0,94237.0,10,2,471185.0,0.6370815188743646,Normal,0.0
TX013735,Professional Services,Wales,3,136485.0,27297.0,3,4,136485.0,0.8289796232086748,Normal,0.0
TX013736,Finance,Scotland,13,142537.0,28507.0,1,9,142537.0,0.6589411628456093,Normal,0.0
TX013737,Manufacturing,North,16,78980.0,15796.0,9,1,78980.0,0.6123918632381028,Normal,0.0
TX013738,Wholesale,North,21,257922.0,51584.0,0,5,257922.0,0.7832232165986599,Normal,0.0
TX013739,Professional Services,Wales,1,824800.0,164960.0,7,0,824800.0,0.8515727118622942,Normal,0.0
TX013740,Hospitality,South,14,532545.0,106509.0,4,0,532545.0,0.7409105725371729,Normal,0.0
TX013741,Manufacturing,Wales,4,78479.0,15696.0,2,0,78479.0,0.8797816509460358,Normal,0.0
TX013742,Wholesale,London,8,35871.0,7174.0,4,1,35871.0,0.8540780988445296,Normal,0.0
TX013743,Wholesale,London,7,489638.0,97928.0,6,1,489638.0,0.7950354942977715,Normal,0.0
TX013744,Transport,Scotland,20,12537.0,2507.0,7,1,12537.0,0.4445738429830668,Normal,0.0
TX013745,Construction,West,28,77886.0,15577.0,2,5,77886.0,0.7868417685220355,Normal,0.0
TX013746,Agriculture,West,9,69944.0,13989.0,0,4,69944.0,0.9349759692521838,Normal,0.0
TX013747,Retail,Wales,8,246261.0,49252.0,0,2,246261.0,0.8688613325033704,Normal,0.0
TX013748,Hospitality,South,26,235427.0,47085.0,0,3,235427.0,0.9338016718612104,Normal,0.0
TX013749,Construction,Scotland,19,23486.0,4697.0,1,2,23486.0,0.9795574050644453,Normal,0.0
TX013750,Professional Services,Scotland,6,400800.0,80160.0,0,5,400800.0,0.8544247123762438,Normal,0.0
TX013751,Transport,South,26,1391614.0,278323.0,10,0,1391614.0,0.8703653603934485,Normal,0.0
TX013752,Finance,South,29,240985.0,48197.0,5,2,240985.0,0.9037026149827148,Normal,0.0
TX013753,Wholesale,Wales,15,152917.0,30583.0,1,0,152917.0,0.7493148613518275,Normal,0.0
TX013754,Construction,South,13,580700.0,116140.0,117,97,332574.0,0.12406920530119415,Suspicious Pattern,49625.0
TX013755,Professional Services,West,19,285213.0,57043.0,0,0,285213.0,0.8060418704752721,Normal,0.0
TX013756,Manufacturing,London,28,185048.0,37010.0,0,0,185048.0,0.7235421688546639,Normal,0.0
TX013757,Transport,Wales,28,570018.0,114004.0,4,1,570018.0,0.9004307735334938,Normal,0.0
TX013758,Hospitality,South,11,171614.0,34323.0,13,0,171614.0,0.46420600678352925,Normal,0.0
TX013759,Hospitality,London,14,1510846.0,302169.0,4,0,1510846.0,0.7805711851389842,Normal,0.0
TX013760,Manufacturing,East,10,30893.0,6179.0,4,4,30893.0,0.9300860147143162,Normal,0.0
TX013761,Finance,East,25,15752.0,3150.0,7,5,15752.0,0.8056396488176419,Normal,0.0
TX013762,Professional Services,Wales,30,228068.0,45614.0,1,0,228068.0,0.8803379403969247,Normal,0.0
TX013763,Wholesale,Wales,23,346520.0,69304.0,0,0,346520.0,0.6236961519353584,Normal,0.0
TX013764,Finance,West,17,31408.0,6282.0,0,1,31408.0,0.8686950150053906,Normal,0.0
TX013765,Construction,Wales,29,29680.0,5936.0,10,2,29680.0,0.8287899481329789,Normal,0.0
TX013766,Construction,North,10,315947.0,63189.0,8,2,315947.0,0.8669022692683412,Normal,0.0
TX013767,Professional Services,South,2,111057.0,22211.0,0,1,111057.0,0.6966082051980373,Normal,0.0
TX013768,Wholesale,East,1,12392.0,2478.0,2,1,12392.0,0.927996823015353,Normal,0.0
TX013769,Finance,North,11,428637.0,85727.0,0,0,428637.0,0.8349822537716717,Normal,0.0
TX013770,Finance,West,16,768254.0,153651.0,1,1,768254.0,0.617055939869625,Normal,0.0
TX013771,Construction,Wales,11,132899.0,26580.0,7,1,132899.0,0.795669695880004,Normal,0.0
TX013772,Transport,Scotland,12,59723.0,11945.0,1,0,59723.0,0.951900473199617,Normal,0.0
TX013773,Retail,Wales,21,667350.0,133470.0,0,0,667350.0,0.6200812329476417,Normal,0.0
TX013774,Wholesale,Scotland,29,578732.0,115746.0,3,1,578732.0,0.7792946806585124,Normal,0.0
TX013775,Hospitality,Wales,16,21830.0,4366.0,0,2,21830.0,0.7513109950535793,Normal,0.0
TX013776,Finance,West,30,187832.0,37566.0,2,0,187832.0,0.6309934091238983,Normal,0.0
TX013777,Retail,South,30,240134.0,48027.0,1,3,240134.0,0.776069925516152,Normal,0.0
TX013778,Transport,London,4,692733.0,138547.0,9,1,692733.0,0.807770181556309,Normal,0.0
TX013779,Hospitality,North,23,358193.0,71639.0,2,0,358193.0,0.49987538861257247,Normal,0.0
TX013780,Manufacturing,West,8,51566.0,10313.0,16,3,51566.0,0.7960821539167885,Normal,0.0
TX013781,Agriculture,South,4,210731.0,42146.0,3,1,210731.0,0.8697613230496253,Normal,0.0
TX013782,Wholesale,South,29,46169.0,9234.0,2,0,46169.0,0.9484138099586631,Normal,0.0
TX013783,Wholesale,West,24,156856.0,31371.0,1,0,156856.0,0.9662862261150328,Normal,0.0
TX013784,Retail,South,5,99325.0,19865.0,2,0,99325.0,0.873176996124963,Normal,0.0
TX013785,Professional Services,East,17,3115238.0,623048.0,1,0,3115238.0,0.9420994608667332,Normal,0.0
TX013786,Manufacturing,North,18,463546.0,92709.0,0,0,463546.0,0.6513068180724083,Normal,0.0
TX013787,Retail,South,20,169392.0,33878.0,8,1,169392.0,0.6374334219337512,Normal,0.0
TX013788,Transport,East,22,78748.0,15750.0,0,0,78748.0,0.7785202032592734,Normal,0.0
TX013789,Agriculture,West,25,48682.0,9736.0,1,0,48682.0,0.44970691777741184,Normal,0.0
TX013790,Professional Services,Scotland,15,291136.0,58227.0,3,0,291136.0,0.722989045419424,Normal,0.0
TX013791,Professional Services,London,27,26894.0,5379.0,0,4,26894.0,0.7292216551181068,Normal,0.0
TX013792,Transport,West,28,927258.0,185452.0,1,0,927258.0,0.7971649791109257,Normal,0.0
TX013793,Transport,Wales,12,56160.0,11232.0,3,1,56160.0,0.8504434913345832,Normal,0.0
TX013794,Construction,London,21,372921.0,74584.0,1,0,372921.0,0.7802015922924926,Normal,0.0
TX013795,Hospitality,East,24,70248.0,14050.0,1,2,70248.0,0.8603755100920624,Normal,0.0
TX013796,Agriculture,East,22,299285.0,59857.0,7,2,299285.0,0.8837548607741715,Normal,0.0
TX013797,Construction,North,3,23281.0,4656.0,7,6,23281.0,0.8116974519925064,Normal,0.0
TX013798,Agriculture,Scotland,7,405949.0,81190.0,6,0,405949.0,0.841111312383504,Normal,0.0
TX013799,Wholesale,West,1,5182.0,1036.0,6,0,5182.0,0.7736491250749439,Normal,0.0
TX013800,Professional Services,Scotland,17,166423.0,33285.0,0,3,166423.0,0.9437390352645594,Normal,0.0
TX013801,Wholesale,South,12,710010.0,142002.0,3,2,710010.0,0.8856286786272768,Normal,0.0
TX013802,Wholesale,Scotland,15,118740.0,23748.0,4,1,118740.0,0.857569361160413,Normal,0.0
TX013803,Wholesale,North,4,953055.0,190611.0,0,2,953055.0,0.9682480225128015,Normal,0.0
TX013804,Hospitality,East,18,238154.0,47631.0,6,3,238154.0,0.863183135084476,Normal,0.0
TX013805,Manufacturing,Scotland,28,887953.0,177591.0,12,0,887953.0,0.9545973497647458,Normal,0.0
TX013806,Hospitality,South,7,159777.0,31955.0,0,0,159777.0,0.8560069694145146,Normal,0.0
TX013807,Retail,Wales,1,42470.0,8494.0,3,0,42470.0,0.7105054889418457,Normal,0.0
TX013808,Finance,North,12,3558002.0,711600.0,1,1,3558002.0,0.8264051321437604,Normal,0.0
TX013809,Wholesale,South,2,29230.0,5846.0,1,2,29230.0,0.8657875386000377,Normal,0.0
TX013810,Finance,Scotland,5,286591.0,57318.0,2,0,286591.0,0.9656450358484288,Normal,0.0
TX013811,Hospitality,Scotland,9,4202.0,840.0,0,1,4202.0,0.7371785036663064,Normal,0.0
TX013812,Finance,South,17,171394.0,34279.0,2,0,171394.0,0.6592766303285683,Normal,0.0
TX013813,Agriculture,South,30,379691.0,75938.0,4,0,379691.0,0.814400811247675,Normal,0.0
TX013814,Hospitality,Wales,4,103561.0,20712.0,3,2,103561.0,0.9012506421320228,Normal,0.0
TX013815,Retail,West,22,488332.0,97666.0,0,0,488332.0,0.8708493789714209,Normal,0.0
TX013816,Finance,London,7,153883.0,30777.0,3,3,153883.0,0.9718421120741593,Normal,0.0
TX013817,Construction,South,21,16712.0,3342.0,0,3,16712.0,0.6830943890604904,Normal,0.0
TX013818,Agriculture,South,23,93269.0,18654.0,2,0,93269.0,0.7576934031528187,Normal,0.0
TX013819,Wholesale,East,25,550165.0,110033.0,275,292,141648.0,0.07921461853966894,Potential Under-Reporting,81703.0
TX013820,Manufacturing,London,12,1109090.0,221818.0,0,1,1109090.0,0.7578585708619378,Normal,0.0
TX013821,Hospitality,South,1,729893.0,145979.0,0,1,729893.0,0.7168061101772252,Normal,0.0
TX013822,Agriculture,South,1,187095.0,37419.0,13,0,187095.0,0.7429815302324068,Normal,0.0
TX013823,Construction,London,15,228663.0,45733.0,3,3,228663.0,0.8308283977165659,Normal,0.0
TX013824,Retail,London,10,198840.0,39768.0,0,1,198840.0,0.8976556643989859,Normal,0.0
TX013825,Hospitality,London,16,1081621.0,216324.0,1,3,1081621.0,0.5759579958568444,Normal,0.0
TX013826,Manufacturing,Wales,22,1499830.0,299966.0,1,0,1499830.0,0.726240095932386,Normal,0.0
TX013827,Construction,West,22,547354.0,109471.0,1,0,547354.0,0.8492565481109464,Normal,0.0
TX013828,Hospitality,West,20,169469.0,33894.0,5,1,169469.0,0.6343424955692801,Normal,0.0
TX013829,Wholesale,Wales,29,82979.0,16596.0,5,1,82979.0,0.6856047285827803,Normal,0.0
TX013830,Professional Services,Scotland,13,431164.0,86233.0,0,0,431164.0,0.8537426019769995,Normal,0.0
TX013831,Transport,North,6,210445.0,42089.0,0,0,210445.0,0.8780139619124296,Normal,0.0
TX013832,Transport,East,11,1939325.0,387865.0,0,0,1939325.0,0.4578069328893267,Normal,0.0
TX013833,Construction,Scotland,23,353935.0,70787.0,3,0,353935.0,0.8512837607254515,Normal,0.0
TX013834,Retail,North,12,144694.0,28939.0,1,6,144694.0,0.9491619750210578,Normal,0.0
TX013835,Construction,North,17,47978.0,9596.0,7,1,47978.0,0.9446286384159019,Normal,0.0
TX013836,Construction,London,10,57731.0,11546.0,5,1,57731.0,0.5364524003657064,Normal,0.0
TX013837,Finance,Wales,9,5086747.0,1017349.0,1,3,5086747.0,0.48973819139306213,Normal,0.0
TX013838,Hospitality,South,14,54317.0,10863.0,1,0,54317.0,0.9820695391343053,Normal,0.0
TX013839,Hospitality,South,23,231197.0,46239.0,1,1,231197.0,0.8918778878967654,Normal,0.0
TX013840,Retail,North,7,2003540.0,400708.0,0,0,2003540.0,0.8422169492258947,Normal,0.0
TX013841,Wholesale,North,15,156690.0,31338.0,3,0,156690.0,0.8023205697769723,Normal,0.0
TX013842,Hospitality,South,8,809144.0,161829.0,101,80,471930.0,0.19628566169898062,Suspicious Pattern,67442.0
TX013843,Transport,North,5,137434.0,27487.0,7,0,137434.0,0.9083678999534889,Normal,0.0
TX013844,Finance,South,1,149517.0,29903.0,1,0,149517.0,0.7113203387880369,Normal,0.0
TX013845,Professional Services,Scotland,9,408924.0,81785.0,1,1,408924.0,0.7008579524553784,Normal,0.0
TX013846,Hospitality,Wales,21,529477.0,105895.0,3,0,529477.0,0.837693258263151,Normal,0.0
TX013847,Manufacturing,South,15,102480.0,20496.0,3,3,102480.0,0.84347794892921,Normal,0.0
TX013848,Transport,Wales,7,1535769.0,307154.0,3,0,1535769.0,0.8814492087128709,Normal,0.0
TX013849,Construction,West,25,95925.0,19185.0,1,0,95925.0,0.9731919990352683,Normal,0.0
TX013850,Hospitality,Wales,18,3896862.0,779372.0,8,0,3896862.0,0.7660262080586343,Normal,0.0
TX013851,Retail,Wales,20,131715.0,26343.0,66,68,52839.0,0.26643192522897274,Suspicious Pattern,15775.0
TX013852,Construction,Wales,14,76375.0,15275.0,1,3,76375.0,0.6098893753297889,Normal,0.0
TX013853,Wholesale,South,4,132103.0,26421.0,1,0,132103.0,0.7761284301432108,Normal,0.0
TX013854,Wholesale,Wales,29,731249.0,146250.0,2,0,731249.0,0.8583046346827831,Normal,0.0
TX013855,Wholesale,London,13,90752.0,18150.0,0,0,90752.0,0.8816027841245213,Normal,0.0
TX013856,Finance,West,24,853243.0,170649.0,2,4,853243.0,0.6595090095294988,Normal,0.0
TX013857,Manufacturing,North,8,184789.0,36958.0,119,108,88395.0,0.04437930036996094,Suspicious Pattern,19278.0
TX013858,Professional Services,Wales,1,523193.0,104639.0,0,0,523193.0,0.7374458539902593,Normal,0.0
TX013859,Manufacturing,East,9,40980.0,8196.0,5,2,40980.0,0.8755322852982872,Normal,0.0
TX013860,Manufacturing,North,1,165198.0,33040.0,1,0,165198.0,0.8403202394607271,Normal,0.0
TX013861,Wholesale,North,14,1037965.0,207593.0,2,1,1037965.0,0.7062288895895177,Normal,0.0
TX013862,Wholesale,East,19,17711.0,3542.0,7,0,17711.0,0.7216106049298848,Normal,0.0
TX013863,Agriculture,North,1,672359.0,134472.0,0,1,672359.0,0.5399464227123896,Normal,0.0
TX013864,Finance,East,10,38337.0,7667.0,0,3,38337.0,0.8897650221485254,Normal,0.0
TX013865,Transport,London,1,27270.0,5454.0,0,0,27270.0,0.8792223709312467,Normal,0.0
TX013866,Construction,East,24,560801.0,112160.0,0,0,560801.0,0.65814866677,Normal,0.0
TX013867,Construction,West,14,56085.0,11217.0,2,2,56085.0,0.7120821891676848,Normal,0.0
TX013868,Manufacturing,South,19,384619.0,76924.0,0,1,384619.0,0.8803254617974926,Normal,0.0
TX013869,Wholesale,Wales,23,125469.0,25094.0,8,0,125469.0,0.7471379207026526,Normal,0.0
TX013870,Hospitality,London,1,40944.0,8189.0,3,0,40944.0,0.7434472124767071,Normal,0.0
TX013871,Hospitality,East,4,16040.0,3208.0,2,2,16040.0,0.9130769938391305,Normal,0.0
TX013872,Construction,East,1,10380.0,2076.0,3,3,10380.0,0.5506490300736446,Normal,0.0
TX013873,Transport,Wales,1,579629.0,115926.0,7,1,579629.0,0.7492031249753949,Normal,0.0
TX013874,Wholesale,London,19,163343.0,32669.0,1,0,163343.0,0.790781047352763,Normal,0.0
TX013875,Wholesale,North,24,11612.0,2322.0,2,1,11612.0,0.6247863612568153,Normal,0.0
TX013876,Professional Services,North,11,706615.0,141323.0,2,1,706615.0,0.9234331625823523,Normal,0.0
TX013877,Hospitality,Scotland,11,21731.0,4346.0,0,0,21731.0,0.8984288407729591,Normal,0.0
TX013878,Transport,South,23,506129.0,101226.0,5,1,506129.0,0.8842987552214057,Normal,0.0
TX013879,Professional Services,Scotland,6,292119.0,58424.0,0,2,292119.0,0.652116388290671,Normal,0.0
TX013880,Hospitality,Scotland,26,991385.0,198277.0,2,1,991385.0,0.9497419840608562,Normal,0.0
TX013881,Finance,North,11,52936.0,10587.0,1,0,52936.0,0.7507000011871371,Normal,0.0
TX013882,Finance,Wales,18,276183.0,55237.0,3,1,276183.0,0.8116258730029137,Normal,0.0
TX013883,Professional Services,West,21,280881.0,56176.0,6,0,280881.0,0.7302510021059191,Normal,0.0
TX013884,Agriculture,Scotland,10,9718509.0,1943702.0,5,0,9718509.0,0.8923862197219922,Normal,0.0
TX013885,Professional Services,East,30,730209.0,146042.0,1,0,730209.0,0.7066318532300938,Normal,0.0
TX013886,Manufacturing,Scotland,2,262081.0,52416.0,4,1,262081.0,0.7879375366556686,Normal,0.0
TX013887,Manufacturing,West,13,102530.0,20506.0,2,1,102530.0,0.8950722406906263,Normal,0.0
TX013888,Hospitality,East,24,14420.0,2884.0,2,0,14420.0,0.7888927002188058,Normal,0.0
TX013889,Professional Services,London,12,1268489.0,253698.0,3,0,1268489.0,0.8706134229963587,Normal,0.0
TX013890,Retail,Wales,4,53917.0,10783.0,1,4,53917.0,0.893501123092193,Normal,0.0
TX013891,Construction,North,30,73031.0,14606.0,1,2,73031.0,0.897978444019758,Normal,0.0
TX013892,Transport,Wales,6,490542.0,98108.0,0,0,490542.0,0.7679314167916191,Normal,0.0
TX013893,Transport,East,17,61848.0,12370.0,0,0,61848.0,0.8083827657837385,Normal,0.0
TX013894,Wholesale,Wales,6,906086.0,181217.0,2,3,906086.0,0.7004520806560195,Normal,0.0
TX013895,Agriculture,West,23,15780.0,3156.0,1,1,15780.0,0.8660907065052875,Normal,0.0
TX013896,Finance,London,18,911959.0,182392.0,6,0,911959.0,0.7201034906272062,Normal,0.0
TX013897,Hospitality,West,2,16645.0,3329.0,1,0,16645.0,0.8882673521199052,Normal,0.0
TX013898,Professional Services,North,15,2169054.0,433811.0,1,4,2169054.0,0.8837170225923902,Normal,0.0
TX013899,Manufacturing,London,19,360341.0,72068.0,0,5,360341.0,0.9521263676582825,Normal,0.0
TX013900,Retail,South,1,115391.0,23078.0,2,0,115391.0,0.8996072777089684,Normal,0.0
TX013901,Manufacturing,East,26,61399.0,12280.0,4,2,61399.0,0.6873633692937594,Normal,0.0
TX013902,Finance,Wales,17,278535.0,55707.0,2,0,278535.0,0.6255052614867129,Normal,0.0
TX013903,Retail,Scotland,25,66226.0,13245.0,1,5,66226.0,0.46637100215443733,Normal,0.0
TX013904,Agriculture,North,27,1503023.0,300605.0,0,1,1503023.0,0.921589482796474,Normal,0.0
TX013905,Finance,West,3,1032845.0,206569.0,1,0,1032845.0,0.8660683291513073,Normal,0.0
TX013906,Manufacturing,Wales,29,783575.0,156715.0,85,60,367348.0,0.17857603248961326,Suspicious Pattern,83245.0
TX013907,Hospitality,South,20,158507.0,31701.0,2,1,158507.0,0.6234265110117378,Normal,0.0
TX013908,Professional Services,East,23,327464.0,65493.0,4,0,327464.0,0.7857176255606227,Normal,0.0
TX013909,Transport,Scotland,25,140043.0,28009.0,2,0,140043.0,0.758674055370595,Normal,0.0
TX013910,Manufacturing,Scotland,24,5332886.0,1066577.0,1,5,5332886.0,0.8244876232743426,Normal,0.0
TX013911,Transport,London,29,155308.0,31062.0,8,0,155308.0,0.8386496787338965,Normal,0.0
TX013912,Hospitality,North,11,971920.0,194384.0,0,2,971920.0,0.9665814189859948,Normal,0.0
TX013913,Transport,London,14,876787.0,175357.0,2,0,876787.0,0.8109965559152054,Normal,0.0
TX013914,Agriculture,East,15,47658.0,9532.0,3,1,47658.0,0.8645436033736573,Normal,0.0
TX013915,Agriculture,London,20,83874.0,16775.0,0,7,83874.0,0.7797719931788051,Normal,0.0
TX013916,Construction,North,22,102342.0,20468.0,1,0,102342.0,0.8699720204800885,Normal,0.0
TX013917,Professional Services,Wales,15,219110.0,43822.0,20,2,219110.0,0.6917937696020995,Normal,0.0
TX013918,Finance,South,1,23396.0,4679.0,3,0,23396.0,0.8941110062110358,Normal,0.0
TX013919,Manufacturing,Wales,11,5430.0,1086.0,0,3,5430.0,0.6189359188010074,Normal,0.0
TX013920,Agriculture,West,5,19209.0,3842.0,3,0,19209.0,0.826677008320629,Normal,0.0
TX013921,Agriculture,Wales,9,259193.0,51839.0,0,2,259193.0,0.8740565959357582,Normal,0.0
TX013922,Transport,Wales,28,1046186.0,209237.0,2,0,1046186.0,0.36758910550160306,Normal,0.0
TX013923,Construction,North,13,685344.0,137069.0,0,2,685344.0,0.7471609650460918,Normal,0.0
TX013924,Retail,London,19,126295.0,25259.0,1,1,126295.0,0.823118446449461,Normal,0.0
TX013925,Transport,London,19,17953.0,3591.0,2,6,17953.0,0.8321004966140615,Normal,0.0
TX013926,Agriculture,North,26,86900.0,17380.0,7,0,86900.0,0.6488638715049153,Normal,0.0
TX013927,Construction,East,22,92877.0,18575.0,1,6,92877.0,0.9120609885894603,Normal,0.0
TX013928,Hospitality,South,4,271752.0,54350.0,3,1,271752.0,0.8188371517208213,Normal,0.0
TX013929,Professional Services,South,13,26073.0,5215.0,0,3,26073.0,0.7290311753149058,Normal,0.0
TX013930,Finance,London,25,496663.0,99333.0,0,0,496663.0,0.49434049492310994,Normal,0.0
TX013931,Wholesale,North,1,23713.0,4743.0,1,5,23713.0,0.6790500208694144,Normal,0.0
TX013932,Finance,South,9,261362.0,52272.0,0,3,261362.0,0.9101322411611631,Normal,0.0
TX013933,Agriculture,West,22,46048.0,9210.0,3,3,46048.0,0.8351462387601498,Normal,0.0
TX013934,Construction,South,22,146490.0,29298.0,0,3,146490.0,0.7999487832083758,Normal,0.0
TX013935,Finance,Scotland,19,806620.0,161324.0,0,0,806620.0,0.9010637410826344,Normal,0.0
TX013936,Finance,London,20,51348.0,10270.0,4,0,51348.0,0.8336986587416391,Normal,0.0
TX013937,Professional Services,North,22,1349612.0,269922.0,1,1,1349612.0,0.8873915251455509,Normal,0.0
TX013938,Agriculture,East,13,333813.0,66763.0,2,1,333813.0,0.9290571556943712,Normal,0.0
TX013939,Construction,Scotland,4,1548192.0,309638.0,4,6,1548192.0,0.9489468071131641,Normal,0.0
TX013940,Professional Services,Scotland,27,20899.0,4180.0,7,1,20899.0,0.9126769611004011,Normal,0.0
TX013941,Agriculture,London,29,90169.0,18034.0,11,5,90169.0,0.7038661079135835,Normal,0.0
TX013942,Hospitality,West,4,9061.0,1812.0,3,1,9061.0,0.8531296246003822,Normal,0.0
TX013943,Transport,Scotland,13,45308.0,9062.0,0,1,45308.0,0.8753562191049236,Normal,0.0
TX013944,Retail,Wales,28,20002.0,4000.0,0,1,20002.0,0.8941732481946164,Normal,0.0
TX013945,Professional Services,South,17,176852.0,35370.0,5,4,176852.0,0.8740571055057622,Normal,0.0
TX013946,Agriculture,Scotland,18,350849.0,70170.0,1,0,350849.0,0.8451125718077598,Normal,0.0
TX013947,Finance,Scotland,12,41656.0,8331.0,2,5,41656.0,0.6814339081282421,Normal,0.0
TX013948,Hospitality,London,12,811041.0,162208.0,2,2,811041.0,0.7000813285250024,Normal,0.0
TX013949,Finance,Wales,20,6449664.0,1289933.0,0,0,6449664.0,0.9352999939010346,Normal,0.0
TX013950,Finance,West,17,636335.0,127267.0,1,3,636335.0,0.9096460308115397,Normal,0.0
TX013951,Construction,London,25,19626.0,3925.0,9,3,19626.0,0.5128420400795666,Normal,0.0
